gid,new_id,created
d2470fc4-0f73-318b-8e1f-d7dab4de10eb,123848,2011-05-16 14:57:06.530063+00
cb00d099-e918-3f05-b4b3-67764fd49173,123848,2011-05-16 14:57:06.530063+00
b9107578-1cb8-3628-be88-27b099d0ecf2,123848,2011-05-16 14:57:06.530063+00
0ca37b7e-8291-3ea2-bc9b-3e3cbe90e050,123848,2011-05-16 14:57:06.530063+00
6b42a941-876c-3de6-8ec1-36e603dc9e45,123848,2011-05-16 14:57:06.530063+00
3b946c57-c957-3cc0-b2ed-92d2e8c9639e,123848,2011-05-16 14:57:06.530063+00
71d8edd6-741f-3954-92b6-3e2351b99802,123848,2011-05-16 14:57:06.530063+00
9a8c5ef4-e2ce-4571-a7c8-0e8cdf3a3700,980084,2011-05-16 14:57:06.530063+00
c0d3a827-3a8b-4d1f-b7ea-e6498824c352,287062,2011-05-16 14:57:06.530063+00
266b4491-f6db-414e-8e46-4c9edaa31678,972333,2011-05-16 14:57:06.530063+00
65bcc2c3-0811-4b9a-a2a9-f6896648ddc2,150538,2011-05-16 14:57:06.530063+00
1ece9a1a-a63a-34d3-9393-5dd56d03121b,532232,2011-05-16 14:57:06.530063+00
efaf8124-613a-4705-b321-4a942090ad45,181025,2011-05-16 14:57:06.530063+00
a2b8af2a-d818-4b72-acb5-2d9f150c5fc9,944280,2011-05-16 14:57:06.530063+00
977e428e-c0b6-4af5-8016-5bd61dd66ce4,944280,2011-05-16 14:57:06.530063+00
b8bc50e9-454b-3f8c-b434-c1fc16e8ab03,652249,2011-05-16 14:57:06.530063+00
c5dd045a-a05f-4400-9855-b75bf44335dc,236812,2011-05-16 14:57:06.530063+00
fc1adf65-75ac-318a-8e21-1ef72ab93c8b,604974,2011-05-16 14:57:06.530063+00
19eccfce-d34a-3802-aee8-0dd9e628224a,166814,2011-05-16 14:57:06.530063+00
28f6ae8f-b313-32a2-88d7-8779ef3be860,166814,2011-05-16 14:57:06.530063+00
93bb36b8-2ac3-3258-a3a6-06731e5e1b44,166814,2011-05-16 14:57:06.530063+00
3cca38f4-92f6-30d5-90f6-0d019b1c7cff,617517,2011-05-16 14:57:06.530063+00
e428ea0f-8015-31ab-bcaa-5f6387695052,481383,2011-05-16 14:57:06.530063+00
7f00282b-1465-4484-a727-d9d6e82ce037,402086,2011-05-16 14:57:06.530063+00
12d303cf-408d-44ac-a132-b4d86bab5cd2,980184,2011-05-16 14:57:06.530063+00
f6648a5c-0125-390e-9082-d4d83516a349,405484,2011-05-16 14:57:06.530063+00
a4b43916-5e45-4ee2-971c-3c8afbc51e9f,842837,2011-05-16 14:57:06.530063+00
94e555db-0c48-4e15-9fd3-2b1b3143a090,842837,2011-05-16 14:57:06.530063+00
4d47833a-d3cc-4717-8283-e1bd599e7811,842837,2011-05-16 14:57:06.530063+00
8dad0a5b-4316-3ae0-b91b-7e8f1b275e05,782034,2011-05-16 14:57:06.530063+00
14c8182d-f6a8-37ad-87aa-9df449784e43,833292,2011-05-16 14:57:06.530063+00
5d82d7b6-282a-4515-8b1a-f9c062d28145,250832,2011-05-16 14:57:06.530063+00
6cc479c1-3e58-30a8-95b8-a1e8cd8d3b9c,565834,2011-05-16 14:57:06.530063+00
a63f7aff-4118-319e-8484-90db40e02824,565834,2011-05-16 14:57:06.530063+00
44c2fd9d-9d83-34e6-a67b-e18e5e6f3aa2,105371,2011-05-16 14:57:06.530063+00
36bcca33-e972-3142-b1db-f25c4cd025e7,951091,2011-05-16 14:57:06.530063+00
c8ac55c1-f5a0-35ca-a463-1789fcb9e722,105366,2011-05-16 14:57:06.530063+00
da041647-93b0-3759-8f46-3a0e8a17b851,625094,2011-05-16 14:57:06.530063+00
f54c75b1-8adf-3eb6-ab28-c494d9886679,565834,2011-05-16 14:57:06.530063+00
2c6fc198-9707-34e5-97b5-137c42712467,833293,2011-05-16 14:57:06.530063+00
15b2ceab-4fb6-4aa8-9a6c-0fa59266d114,961155,2011-05-16 14:57:06.530063+00
798ea337-aa2f-4028-aa9e-a038a9f2d72f,713728,2011-05-16 14:57:06.530063+00
b3ab3c95-8cc7-44d6-9949-d47ab094c7ac,713728,2011-05-16 14:57:06.530063+00
82987acf-fbe7-4ccc-aeab-5f4c2baefc3a,634357,2011-05-16 14:57:06.530063+00
4fc444a0-c8e1-4f1f-8f92-093caceab724,1022511,2011-05-16 14:57:06.530063+00
e4afc2cf-179b-4d20-ae5b-aca940bf3153,1022511,2011-05-16 14:57:06.530063+00
68a7f8d7-cb48-44e6-81eb-d1cc7116681a,980092,2011-05-16 14:57:06.530063+00
27807909-ceb4-4f09-b733-8e524e1c7f17,980092,2011-05-16 14:57:06.530063+00
a47cdc0d-c133-4969-a411-963a54cde06e,980065,2011-05-16 14:57:06.530063+00
85426f28-92fc-487c-8cb6-50e1ff769f39,980026,2011-05-16 14:57:06.530063+00
59016749-baab-4584-9ac0-f023302b1cf6,980038,2011-05-16 14:57:06.530063+00
e5936321-2d57-4c95-9fa0-82e30164c654,980038,2011-05-16 14:57:06.530063+00
e6604991-e7c6-43f3-9072-20c31d673c79,980026,2011-05-16 14:57:06.530063+00
2df8dd33-7348-4d0e-8067-334a5c4e7a94,980007,2011-05-16 14:57:06.530063+00
62761eea-c5fb-3291-a5d8-5782f556aa0c,120322,2011-05-16 14:57:06.530063+00
436644f4-e8a2-3ef4-b901-f2cea96b5afa,97001,2011-05-16 14:57:06.530063+00
972201a9-0d8e-43e7-918f-cc45f0acbe87,970921,2011-05-16 14:57:06.530063+00
2fc9795b-02a8-4d7d-b8c6-982d6aab2ee1,970921,2011-05-16 14:57:06.530063+00
24516dec-1f39-41a7-baeb-58569a9a718d,970921,2011-05-16 14:57:06.530063+00
091d0784-0555-360f-8b9a-18a4fda6b8ce,318905,2011-05-16 14:57:06.530063+00
377c3378-6d24-418f-99a7-07982a800f5e,978969,2011-05-16 14:57:06.530063+00
08bc8b08-e089-4857-9e4e-00949d5a4957,978939,2011-05-16 14:57:06.530063+00
8569a00a-f5e3-4719-b655-a60c7223b815,978897,2011-05-16 14:57:06.530063+00
bd552072-efee-4789-b55e-a52e7fb6dc83,978843,2011-05-16 14:57:06.530063+00
