gid,new_id,created
78c48556-0a01-4940-8fb0-54a68ad1d043,472,2014-11-29 01:02:01.363792+00
930a878c-d9dd-4b74-af9c-9d325de35f17,1058,2014-11-29 01:02:01.439231+00
c75c8205-b9c8-469e-8585-8769f98711ed,468,2014-11-29 01:02:01.509731+00
eb923641-5f0b-4c11-b830-380b1506480d,471,2014-11-29 01:02:01.584084+00
b04b834a-ef8e-46fb-b7d6-2d2cae30730e,623,2014-11-29 01:02:01.667324+00
c38e444f-812d-4621-83af-a873fd1300b6,602,2014-11-29 01:02:01.774363+00
72c1191c-0b78-433f-adeb-853f7c539bc9,604,2014-11-29 01:02:01.849607+00
18600adf-88f9-4431-8a31-a9211ee334c8,603,2014-11-29 01:02:01.938513+00
a777646d-7b45-4c48-b89b-c7a8135a8bce,601,2014-11-29 01:02:02.01401+00
42fef7ed-2f28-442a-b924-956c88513c02,1061,2014-11-29 01:02:02.093625+00
e2771542-abfd-449b-b609-64ad35364e2e,517,2014-11-29 01:02:02.169485+00
37f3d5f8-0bb7-48e2-8f82-99b73f005fcc,517,2014-11-29 01:02:02.169485+00
c61f5691-fa8f-4c08-9a33-67abaf43242f,517,2014-11-29 01:02:02.169485+00
465a7d9f-c77e-4a58-8806-3d2ce965e1db,517,2014-11-29 01:02:02.169485+00
e9ae3065-8326-432f-8c01-d259e07858cd,517,2014-11-29 01:02:02.169485+00
cead36e5-30af-4914-b56e-848775853483,517,2014-11-29 01:02:02.169485+00
d8239640-12b5-428e-840c-b7bdb80afb31,517,2014-11-29 01:02:02.169485+00
f51e9aee-63fc-4f0b-8eb0-414826e297e5,9,2014-11-29 01:02:06.34742+00
a6e94fce-9955-4c77-b47b-4bf9ee0dfb4f,1191,2014-11-29 01:02:06.475257+00
94acc0ec-ccac-425b-bf0c-547be77bef4b,422,2014-11-29 08:02:08.525225+00
b5fd5f33-a6e3-4e48-9716-ea597235faf7,1071,2014-11-29 08:02:08.74672+00
06f248fa-8a94-4689-b48e-8d5431ccdb5e,1072,2014-11-30 16:02:08.267199+00
5f17ca6a-8172-42f9-8ce3-5fd17a28f2a4,630,2014-11-30 22:03:10.035468+00
9ca0fa8d-5300-4de4-bb0e-d8471cc69b33,630,2014-11-30 22:03:10.035468+00
69907b2a-a58c-4093-aff8-cf86e1a72e3a,358,2014-12-01 12:03:41.719421+00
f51e5994-9459-4c89-bf47-ef07118d58ed,358,2014-12-01 12:03:41.719421+00
3ef578fc-36eb-4650-9c96-3b951e1c729b,358,2014-12-01 12:03:41.719421+00
f5994d4c-b11f-4cd8-9a1a-66cf349463b8,358,2014-12-01 12:03:41.719421+00
de9a0964-6902-4406-ab42-e0e2b84a072c,350,2014-12-01 12:03:41.908338+00
bfaa4778-f485-40d6-87ca-2b2ece07599d,350,2014-12-01 12:03:41.908338+00
7d48ed88-3515-4afa-b4ff-ec7bd1921243,350,2014-12-01 12:03:41.908338+00
75843d8a-7363-4818-9c3b-43dac78edc08,1079,2014-12-01 12:03:41.998223+00
c3df9daf-052d-4a7b-9daa-efb17c8f7961,1079,2014-12-01 12:03:41.998223+00
e4d6c2fd-1209-4fbc-9de1-c83c085c88f6,1079,2014-12-01 12:03:41.998223+00
aed65cbf-006f-44d2-88a9-64925b79659f,1079,2014-12-01 12:03:41.998223+00
1c895cbf-4ca7-4022-8d0f-35f7da3e115e,1079,2014-12-01 12:03:41.998223+00
51276b7d-88f2-45a5-80c3-88ec3dc9ebe1,1139,2014-12-01 12:03:42.129902+00
426d0581-defc-41f3-8ec0-282326892f4e,1139,2014-12-01 12:03:42.129902+00
ea84b933-711c-49ab-91be-554df9966b43,1139,2014-12-01 12:03:42.129902+00
e2cf5bf8-da02-44d6-864d-9d955883a227,505,2014-12-01 12:03:42.262221+00
e48fc0b6-cab9-4537-9b99-ccdee6a9662e,505,2014-12-01 12:03:42.262221+00
53bacb83-4efa-4d36-8a25-a32a8737ee6e,505,2014-12-01 12:03:42.262221+00
deca73b7-0e26-46a3-922f-2da3acaa572e,503,2014-12-01 12:03:42.353003+00
2bd20989-f491-4bb2-86ac-cfcbbce2b207,503,2014-12-01 12:03:42.353003+00
8448cb4e-8520-461a-9db7-990e39350452,503,2014-12-01 12:03:42.353003+00
3c6ebb3c-e562-4943-a730-1c0c00038a3b,440,2014-12-01 12:03:42.463278+00
8ab1196a-cdf9-4fbf-89e5-19acf579ab37,440,2014-12-01 12:03:42.463278+00
7a948e7d-0c53-4cd7-8308-e0e4d0f2e25d,440,2014-12-01 12:03:42.463278+00
34b5f1ec-d22b-46b4-827c-cd24b06a7094,440,2014-12-01 12:03:42.463278+00
9c5cd1b9-222d-4659-a6bb-476667f626e7,440,2014-12-01 12:03:42.463278+00
2bfb8b15-cf53-4c9e-8916-03604b250644,442,2014-12-01 12:03:42.562975+00
fe8b2b5b-b309-421d-a129-eaa7bac5d775,442,2014-12-01 12:03:42.562975+00
f274a06b-c38f-450f-9f06-4137c9edfd37,436,2014-12-01 12:03:42.640372+00
f098b885-2bf9-4388-8405-f29a8ad8243c,436,2014-12-01 12:03:42.640372+00
1401d121-4576-4347-ab3b-c71e8d57e052,436,2014-12-01 12:03:42.640372+00
a699bc13-9244-40db-9549-08b2cf54e1af,436,2014-12-01 12:03:42.640372+00
8bd54a48-0280-4ae1-ab3d-7c619c9aacc9,436,2014-12-01 12:03:42.640372+00
5ab6cb35-be66-46ea-bb8d-d47fe04be611,1017,2014-12-01 12:03:42.730617+00
8ac14e16-3ad5-4c49-bd88-b95f11903f31,1017,2014-12-01 12:03:42.730617+00
3294ffc1-d93f-4182-9629-dadc487b0e60,433,2014-12-01 12:03:42.816519+00
c5ab524d-eade-4098-9af9-b28f1d53a799,433,2014-12-01 12:03:42.816519+00
9e6fc1bf-4955-4474-b97d-09f5161a7339,433,2014-12-01 12:03:42.816519+00
8ede5b77-9825-43e5-b92f-1d47f9dee6ae,433,2014-12-01 12:03:42.816519+00
634bdae5-9f74-439a-9f59-faf1fe039aed,433,2014-12-01 12:03:42.816519+00
c36f6ddf-55fa-4403-9da3-9b338b7c5446,433,2014-12-01 12:03:42.816519+00
78248fa3-afa6-4ade-be8b-a4202f9fdd36,1094,2014-12-01 12:03:42.912997+00
